0 verbose cli /usr/bin/node /usr/bin/npm
1 info using npm@11.11.0
2 info using node@v24.14.1
3 silly config load:file:/usr/lib/node_modules/npm/npmrc
4 silly config load:file:/mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork/.npmrc
5 silly config load:file:/home/h/.npmrc
6 silly config load:file:/home/h/.npm-global/etc/npmrc
7 verbose title npm ci
8 verbose argv "ci" "--cache" "./npm-cache" "--no-audit" "--no-fund"
9 verbose logfile logs-max:10 dir:/mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork/npm-cache/_logs/2026-08-17T04_08_50_005Z-
10 verbose logfile /mnt/f/AIProjects/dsh-PackageManager/.drops/dsh-market-fork/npm-cache/_logs/2026-08-17T04_08_50_005Z-debug-0.log
11 silly logfile done cleaning log files
607 http fetch GET 200 https://cdn.npmmirror.com/packages/data-urls/7.0.0/data-urls-7.0.0.tgz 6530ms (cache miss)
608 http fetch GET 200 https://cdn.npmmirror.com/packages/is-potential-custom-element-name/1.0.1/is-potential-custom-element-name-1.0.1.tgz 6561ms (cache miss)
609 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/hast/3.0.5/hast-3.0.5.tgz 6518ms (cache miss)
610 http fetch GET 200 https://cdn.npmmirror.com/packages/%40quansync/fs/1.0.0/fs-1.0.0.tgz 6509ms (cache miss)
611 http fetch GET 200 https://cdn.npmmirror.com/packages/%40deepseek-ai/dsh-invariants/0.1.0-rc.6/dsh-invariants-0.1.0-rc.6.tgz 6529ms (cache miss)
612 http fetch GET 200 https://cdn.npmmirror.com/packages/clsx/2.1.1/clsx-2.1.1.tgz 6578ms (cache miss)
613 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/aria-query/5.0.4/aria-query-5.0.4.tgz 6557ms (cache miss)
614 http fetch GET 200 https://cdn.npmmirror.com/packages/chai/6.2.2/chai-6.2.2.tgz 6596ms (cache miss)
615 http fetch GET 200 https://cdn.npmmirror.com/packages/ansi-styles/5.2.0/ansi-styles-5.2.0.tgz 6593ms (cache miss)
616 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vitest/expect/4.1.10/expect-4.1.10.tgz 6594ms (cache miss)
617 http fetch GET 200 https://cdn.npmmirror.com/packages/fdir/6.5.0/fdir-6.5.0.tgz 6625ms (cache miss)
618 http fetch GET 200 https://cdn.npmmirror.com/packages/%40csstools/css-calc/3.3.0/css-calc-3.3.0.tgz 6575ms (cache miss)
619 http fetch GET 200 https://cdn.npmmirror.com/packages/%40csstools/css-tokenizer/4.0.0/css-tokenizer-4.0.0.tgz 6578ms (cache miss)
620 http fetch GET 200 https://cdn.npmmirror.com/packages/%40csstools/css-color-parser/4.1.10/css-color-parser-4.1.10.tgz 6583ms (cache miss)
621 http fetch GET 200 https://cdn.npmmirror.com/packages/debug/4.4.3/debug-4.4.3.tgz 6641ms (cache miss)
622 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/js-yaml/4.0.9/js-yaml-4.0.9.tgz 6616ms (cache miss)
623 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/deep-eql/4.0.2/deep-eql-4.0.2.tgz 6616ms (cache miss)
624 http fetch GET 200 https://cdn.npmmirror.com/packages/picomatch/4.0.5/picomatch-4.0.5.tgz 6746ms (cache miss)
625 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/chai/5.2.3/chai-5.2.3.tgz 6650ms (cache miss)
626 http fetch GET 200 https://cdn.npmmirror.com/packages/%40csstools/css-syntax-patches-for-csstree/1.1.7/css-syntax-patches-for-csstree-1.1.7.tgz 6645ms (cache miss)
627 http fetch GET 200 https://cdn.npmmirror.com/packages/%40shikijs/vscode-textmate/10.0.2/vscode-textmate-10.0.2.tgz 6662ms (cache miss)
628 http fetch GET 200 https://cdn.npmmirror.com/packages/%40csstools/css-parser-algorithms/4.0.0/css-parser-algorithms-4.0.0.tgz 6653ms (cache miss)
629 http fetch GET 200 https://cdn.npmmirror.com/packages/argparse/2.0.1/argparse-2.0.1.tgz 6716ms (cache miss)
630 http fetch GET 200 https://cdn.npmmirror.com/packages/%40shikijs/engine-javascript/4.4.3/engine-javascript-4.4.3.tgz 6685ms (cache miss)
631 http fetch GET 200 https://cdn.npmmirror.com/packages/%40rolldown/pluginutils/1.0.1/pluginutils-1.0.1.tgz 6712ms (cache miss)
632 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/code-frame/7.29.7/code-frame-7.29.7.tgz 6709ms (cache miss)
633 http fetch GET 200 https://cdn.npmmirror.com/packages/%40asamuzakjp/nwsapi/2.3.9/nwsapi-2.3.9.tgz 6711ms (cache miss)
634 http fetch GET 200 https://cdn.npmmirror.com/packages/%40deepseek-ai/cosmokit/1.8.2/cosmokit-1.8.2.tgz 6750ms (cache miss)
635 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/unist/3.0.3/unist-3.0.3.tgz 6795ms (cache miss)
636 http fetch GET 200 https://cdn.npmmirror.com/packages/%40oxc-project/types/0.144.0/types-0.144.0.tgz 6839ms (cache miss)
637 http fetch GET 200 https://cdn.npmmirror.com/packages/dequal/2.0.3/dequal-2.0.3.tgz 6944ms (cache miss)
638 http fetch GET 200 https://cdn.npmmirror.com/packages/tr46/6.0.0/tr46-6.0.0.tgz 7101ms (cache miss)
639 http fetch GET 200 https://cdn.npmmirror.com/packages/defu/6.1.7/defu-6.1.7.tgz 7042ms (cache miss)
640 http fetch GET 200 https://cdn.npmmirror.com/packages/empathic/2.0.1/empathic-2.0.1.tgz 7142ms (cache miss)
641 http fetch GET 200 https://cdn.npmmirror.com/packages/get-tsconfig/5.0.0-beta.5/get-tsconfig-5.0.0-beta.5.tgz 7361ms (cache miss)
642 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/helper-validator-identifier/7.29.7/helper-validator-identifier-7.29.7.tgz 7336ms (cache miss)
643 http fetch GET 200 https://cdn.npmmirror.com/packages/%40shikijs/core/4.4.3/core-4.4.3.tgz 7404ms (cache miss)
644 http fetch GET 200 https://cdn.npmmirror.com/packages/decimal.js/10.6.0/decimal.js-10.6.0.tgz 7458ms (cache miss)
645 http fetch GET 200 https://cdn.npmmirror.com/packages/whatwg-url/16.0.1/whatwg-url-16.0.1.tgz 7596ms (cache miss)
646 http fetch GET 200 https://cdn.npmmirror.com/packages/%40deepseek-ai/schemastery/3.18.1/schemastery-3.18.1.tgz 7560ms (cache miss)
647 http fetch GET 200 https://cdn.npmmirror.com/packages/%40yuku-codegen/binding-linux-x64-musl/0.8.7/binding-linux-x64-musl-0.8.7.tgz 7764ms (cache miss)
648 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vitest/snapshot/4.1.10/snapshot-4.1.10.tgz 7803ms (cache miss)
649 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-subtokenize/2.1.0/micromark-util-subtokenize-2.1.0.tgz 8090ms (cache miss)
650 http fetch GET 200 https://cdn.npmmirror.com/packages/scheduler/0.23.2/scheduler-0.23.2.tgz 8155ms (cache miss)
651 http fetch GET 200 https://cdn.npmmirror.com/packages/commander/8.3.0/commander-8.3.0.tgz 8169ms (cache miss)
652 http fetch GET 200 https://cdn.npmmirror.com/packages/%40yuku-codegen/binding-linux-x64-gnu/0.8.7/binding-linux-x64-gnu-0.8.7.tgz 8171ms (cache miss)
653 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-extension-gfm-strikethrough/2.1.0/micromark-extension-gfm-strikethrough-2.1.0.tgz 8337ms (cache miss)
654 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-extension-gfm-task-list-item/2.1.0/micromark-extension-gfm-task-list-item-2.1.0.tgz 8397ms (cache miss)
655 http fetch GET 200 https://cdn.npmmirror.com/packages/es-module-lexer/2.3.1/es-module-lexer-2.3.1.tgz 8371ms (cache miss)
656 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-extension-gfm-autolink-literal/2.1.0/micromark-extension-gfm-autolink-literal-2.1.0.tgz 8492ms (cache miss)
657 http fetch GET 200 https://cdn.npmmirror.com/packages/%40ungap/structured-clone/1.3.3/structured-clone-1.3.3.tgz 8489ms (cache miss)
658 http fetch GET 200 https://cdn.npmmirror.com/packages/expect-type/1.4.0/expect-type-1.4.0.tgz 8580ms (cache miss)
659 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vitest/runner/4.1.10/runner-4.1.10.tgz 8572ms (cache miss)
660 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-util-symbol/2.0.1/micromark-util-symbol-2.0.1.tgz 8695ms (cache miss)
661 http fetch GET 200 https://cdn.npmmirror.com/packages/source-map-js/1.2.1/source-map-js-1.2.1.tgz 8741ms (cache miss)
662 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-extension-gfm-footnote/2.1.0/micromark-extension-gfm-footnote-2.1.0.tgz 8734ms (cache miss)
663 http fetch GET 200 https://cdn.npmmirror.com/packages/undici-types/8.3.0/undici-types-8.3.0.tgz 9046ms (cache miss)
664 http fetch GET 200 https://cdn.npmmirror.com/packages/rolldown-plugin-dts/0.27.14/rolldown-plugin-dts-0.27.14.tgz 9104ms (cache miss)
665 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/react/18.3.31/react-18.3.31.tgz 9012ms (cache miss)
666 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-from-markdown/2.0.3/mdast-util-from-markdown-2.0.3.tgz 9073ms (cache miss)
667 http fetch GET 200 https://cdn.npmmirror.com/packages/magic-string/0.30.21/magic-string-0.30.21.tgz 9306ms (cache miss)
668 http fetch GET 200 https://cdn.npmmirror.com/packages/react/18.3.1/react-18.3.1.tgz 9475ms (cache miss)
669 http fetch GET 200 https://cdn.npmmirror.com/packages/bidi-js/1.0.3/bidi-js-1.0.3.tgz 9447ms (cache miss)
670 http fetch GET 200 https://cdn.npmmirror.com/packages/tough-cookie/6.0.2/tough-cookie-6.0.2.tgz 9685ms (cache miss)
671 http fetch GET 200 https://cdn.npmmirror.com/packages/lz-string/1.5.0/lz-string-1.5.0.tgz 9685ms (cache miss)
672 http fetch GET 200 https://cdn.npmmirror.com/packages/%40yuku-parser/binding-linux-x64-musl/0.8.7/binding-linux-x64-musl-0.8.7.tgz 9692ms (cache miss)
673 http fetch GET 200 https://cdn.npmmirror.com/packages/%40shikijs/engine-oniguruma/4.4.3/engine-oniguruma-4.4.3.tgz 9701ms (cache miss)
674 http fetch GET 200 https://cdn.npmmirror.com/packages/%40yuku-parser/binding-linux-x64-gnu/0.8.7/binding-linux-x64-gnu-0.8.7.tgz 9776ms (cache miss)
675 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-extension-math/3.1.0/micromark-extension-math-3.1.0.tgz 9975ms (cache miss)
676 http fetch GET 200 https://cdn.npmmirror.com/packages/lightningcss/1.33.0/lightningcss-1.33.0.tgz 9979ms (cache miss)
677 http fetch GET 200 https://cdn.npmmirror.com/packages/%40asamuzakjp/dom-selector/7.1.1/dom-selector-7.1.1.tgz 9899ms (cache miss)
678 http fetch GET 200 https://cdn.npmmirror.com/packages/tsdown/0.22.14/tsdown-0.22.14.tgz 10120ms (cache miss)
679 http fetch GET 200 https://cdn.npmmirror.com/packages/%40jridgewell/sourcemap-codec/1.5.5/sourcemap-codec-1.5.5.tgz 10244ms (cache miss)
680 http fetch GET 200 https://cdn.npmmirror.com/packages/vfile/6.0.3/vfile-6.0.3.tgz 10498ms (cache miss)
681 http fetch GET 200 https://cdn.npmmirror.com/packages/csstype/3.2.3/csstype-3.2.3.tgz 10639ms (cache miss)
682 http fetch GET 200 https://cdn.npmmirror.com/packages/%40bramus/specificity/2.4.2/specificity-2.4.2.tgz 11093ms (cache miss)
683 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vitest/utils/4.1.10/utils-4.1.10.tgz 11172ms (cache miss)
684 http fetch GET 200 https://cdn.npmmirror.com/packages/%40vitest/mocker/4.1.10/mocker-4.1.10.tgz 11172ms (cache miss)
685 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-extension-gfm-table/2.1.1/micromark-extension-gfm-table-2.1.1.tgz 11319ms (cache miss)
686 http fetch GET 200 https://cdn.npmmirror.com/packages/mdn-data/2.27.1/mdn-data-2.27.1.tgz 11512ms (cache miss)
687 http fetch GET 200 https://cdn.npmmirror.com/packages/%40testing-library/react/16.3.2/react-16.3.2.tgz 11555ms (cache miss)
688 http fetch GET 200 https://cdn.npmmirror.com/packages/pretty-format/27.5.1/pretty-format-27.5.1.tgz 11682ms (cache miss)
689 http fetch GET 200 https://cdn.npmmirror.com/packages/%40deepseek-ai/cordis/4.0.1/cordis-4.0.1.tgz 12411ms (cache miss)
690 http fetch GET 200 https://cdn.npmmirror.com/packages/oniguruma-to-es/4.3.6/oniguruma-to-es-4.3.6.tgz 13082ms (cache miss)
691 http fetch GET 200 https://cdn.npmmirror.com/packages/postcss/8.5.26/postcss-8.5.26.tgz 13092ms (cache miss)
692 http fetch GET 200 https://cdn.npmmirror.com/packages/parse5/8.0.1/parse5-8.0.1.tgz 13124ms (cache miss)
693 http fetch GET 200 https://cdn.npmmirror.com/packages/%40exodus/bytes/1.15.1/bytes-1.15.1.tgz 13037ms (cache miss)
694 http fetch GET 200 https://cdn.npmmirror.com/packages/hast-util-to-html/9.0.5/hast-util-to-html-9.0.5.tgz 13497ms (cache miss)
695 http fetch GET 200 https://cdn.npmmirror.com/packages/js-yaml/4.3.1/js-yaml-4.3.1.tgz 13723ms (cache miss)
696 http fetch GET 200 https://cdn.npmmirror.com/packages/property-information/7.2.0/property-information-7.2.0.tgz 13974ms (cache miss)
697 http fetch GET 200 https://cdn.npmmirror.com/packages/regex/6.1.0/regex-6.1.0.tgz 14177ms (cache miss)
698 http fetch GET 200 https://cdn.npmmirror.com/packages/dom-accessibility-api/0.5.16/dom-accessibility-api-0.5.16.tgz 14363ms (cache miss)
699 http fetch GET 200 https://cdn.npmmirror.com/packages/entities/8.0.0/entities-8.0.0.tgz 14657ms (cache miss)
700 http fetch GET 200 https://cdn.npmmirror.com/packages/rolldown/1.2.4/rolldown-1.2.4.tgz 14761ms (cache miss)
701 http fetch GET 200 https://cdn.npmmirror.com/packages/%40deepseek-ai/dsh-client-ui-primitives/0.1.0-rc.6/dsh-client-ui-primitives-0.1.0-rc.6.tgz 15560ms (cache miss)
702 http fetch GET 200 https://cdn.npmmirror.com/packages/vite/8.2.1/vite-8.2.1.tgz 15721ms (cache miss)
703 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark/4.0.2/micromark-4.0.2.tgz 16250ms (cache miss)
704 http fetch GET 200 https://cdn.npmmirror.com/packages/tldts/7.4.10/tldts-7.4.10.tgz 16315ms (cache miss)
705 http fetch GET 200 https://cdn.npmmirror.com/packages/%40testing-library/dom/10.4.1/dom-10.4.1.tgz 16264ms (cache miss)
706 http fetch GET 200 https://cdn.npmmirror.com/packages/%40types/node/26.2.0/node-26.2.0.tgz 16420ms (cache miss)
707 http fetch GET 200 https://cdn.npmmirror.com/packages/react-dom/18.3.1/react-dom-18.3.1.tgz 17007ms (cache miss)
708 http fetch GET 200 https://cdn.npmmirror.com/packages/%40asamuzakjp/css-color/5.1.11/css-color-5.1.11.tgz 16917ms (cache miss)
709 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-to-hast/13.2.1/mdast-util-to-hast-13.2.1.tgz 17468ms (cache miss)
710 http fetch GET 200 https://cdn.npmmirror.com/packages/tldts-core/7.4.10/tldts-core-7.4.10.tgz 19066ms (cache miss)
711 http fetch GET 200 https://cdn.npmmirror.com/packages/%40shikijs/themes/4.4.3/themes-4.4.3.tgz 19101ms (cache miss)
712 http fetch GET 200 https://cdn.npmmirror.com/packages/vitest/4.1.10/vitest-4.1.10.tgz 19540ms (cache miss)
713 http fetch GET 200 https://cdn.npmmirror.com/packages/micromark-core-commonmark/2.0.3/micromark-core-commonmark-2.0.3.tgz 19651ms (cache miss)
714 http fetch GET 200 https://cdn.npmmirror.com/packages/playwright/1.62.1/playwright-1.62.1.tgz 19762ms (cache miss)
715 http fetch GET 200 https://cdn.npmmirror.com/packages/mdast-util-to-markdown/2.1.2/mdast-util-to-markdown-2.1.2.tgz 21125ms (cache miss)
716 http fetch GET 200 https://cdn.npmmirror.com/packages/lightningcss-linux-x64-gnu/1.33.0/lightningcss-linux-x64-gnu-1.33.0.tgz 21322ms (cache miss)
717 http fetch GET 200 https://cdn.npmmirror.com/packages/lightningcss-linux-x64-musl/1.33.0/lightningcss-linux-x64-musl-1.33.0.tgz 21332ms (cache miss)
718 http fetch GET 200 https://cdn.npmmirror.com/packages/oniguruma-parser/0.12.2/oniguruma-parser-0.12.2.tgz 21822ms (cache miss)
719 http fetch GET 200 https://cdn.npmmirror.com/packages/lru-cache/11.5.2/lru-cache-11.5.2.tgz 21834ms (cache miss)
720 http fetch GET 200 https://cdn.npmmirror.com/packages/%40babel/runtime/7.29.7/runtime-7.29.7.tgz 23574ms (cache miss)
721 http fetch GET 200 https://cdn.npmmirror.com/packages/undici/7.29.0/undici-7.29.0.tgz 25518ms (cache miss)
722 http fetch GET 200 https://cdn.npmmirror.com/packages/katex/0.16.47/katex-0.16.47.tgz 25604ms (cache miss)
723 http fetch GET 200 https://cdn.npmmirror.com/packages/%40rolldown/binding-linux-x64-musl/1.2.4/binding-linux-x64-musl-1.2.4.tgz 25778ms (cache miss)
724 http fetch GET 200 https://cdn.npmmirror.com/packages/%40rolldown/binding-linux-x64-gnu/1.2.4/binding-linux-x64-gnu-1.2.4.tgz 25803ms (cache miss)
725 http fetch GET 200 https://cdn.npmmirror.com/packages/aria-query/5.3.0/aria-query-5.3.0.tgz 26301ms (cache miss)
726 http fetch GET 200 https://cdn.npmmirror.com/packages/playwright-core/1.62.1/playwright-core-1.62.1.tgz 26854ms (cache miss)
727 http fetch GET 200 https://cdn.npmmirror.com/packages/css-tree/3.2.1/css-tree-3.2.1.tgz 27690ms (cache miss)
728 http fetch GET 200 https://cdn.npmmirror.com/packages/%40typescript/typescript-linux-x64/7.0.2/typescript-linux-x64-7.0.2.tgz 29109ms (cache miss)
729 http fetch GET 200 https://cdn.npmmirror.com/packages/%40shikijs/langs/4.4.3/langs-4.4.3.tgz 29577ms (cache miss)
730 http fetch GET 200 https://cdn.npmmirror.com/packages/typescript/7.0.2/typescript-7.0.2.tgz 29894ms (cache miss)
731 http fetch GET 200 https://cdn.npmmirror.com/packages/shiki/4.4.3/shiki-4.4.3.tgz 30551ms (cache miss)
732 http fetch GET 200 https://cdn.npmmirror.com/packages/jsdom/29.1.1/jsdom-29.1.1.tgz 33486ms (cache miss)
733 silly ADD node_modules/zwitch
734 silly ADD node_modules/yuku-parser
735 silly ADD node_modules/yuku-codegen
736 silly ADD node_modules/yuku-ast
737 silly ADD node_modules/xmlchars
738 silly ADD node_modules/xml-name-validator
739 silly ADD node_modules/why-is-node-running
740 silly ADD node_modules/whatwg-url
741 silly ADD node_modules/whatwg-mimetype
742 silly ADD node_modules/webidl-conversions
743 silly ADD node_modules/w3c-xmlserializer
744 silly ADD node_modules/vitest
745 silly ADD node_modules/vite
746 silly ADD node_modules/vfile-message
747 silly ADD node_modules/vfile
748 silly ADD node_modules/verkit
749 silly ADD node_modules/unist-util-visit-parents
750 silly ADD node_modules/unist-util-visit
751 silly ADD node_modules/unist-util-stringify-position
752 silly ADD node_modules/unist-util-remove-position
753 silly ADD node_modules/unist-util-position
754 silly ADD node_modules/unist-util-is
755 silly ADD node_modules/undici-types
756 silly ADD node_modules/undici
757 silly ADD node_modules/unconfig-core
758 silly ADD node_modules/typescript
759 silly ADD node_modules/tsdown
760 silly ADD node_modules/trim-lines
761 silly ADD node_modules/tree-kill
762 silly ADD node_modules/tr46
763 silly ADD node_modules/tough-cookie
764 silly ADD node_modules/tldts-core
765 silly ADD node_modules/tldts
766 silly ADD node_modules/tinyrainbow
767 silly ADD node_modules/tinyglobby
768 silly ADD node_modules/tinyexec
769 silly ADD node_modules/tinybench
770 silly ADD node_modules/symbol-tree
771 silly ADD node_modules/stringify-entities
772 silly ADD node_modules/std-env
773 silly ADD node_modules/stackback
774 silly ADD node_modules/space-separated-tokens
775 silly ADD node_modules/source-map-js
776 silly ADD node_modules/siginfo
777 silly ADD node_modules/shiki
778 silly ADD node_modules/scheduler
779 silly ADD node_modules/saxes
780 silly ADD node_modules/rolldown-plugin-dts
781 silly ADD node_modules/rolldown
782 silly ADD node_modules/resolve-pkg-maps
783 silly ADD node_modules/require-from-string
784 silly ADD node_modules/regex-utilities
785 silly ADD node_modules/regex-recursion
786 silly ADD node_modules/regex
787 silly ADD node_modules/react-is
788 silly ADD node_modules/react-dom
789 silly ADD node_modules/react
790 silly ADD node_modules/quansync
791 silly ADD node_modules/punycode
792 silly ADD node_modules/property-information
793 silly ADD node_modules/pretty-format
794 silly ADD node_modules/postcss
795 silly ADD node_modules/playwright-core
796 silly ADD node_modules/playwright
797 silly ADD node_modules/picomatch
798 silly ADD node_modules/picocolors
799 silly ADD node_modules/pathe
800 silly ADD node_modules/parse5
801 silly ADD node_modules/oniguruma-to-es
802 silly ADD node_modules/oniguruma-parser
803 silly ADD node_modules/obug
804 silly ADD node_modules/nanoid
805 silly ADD node_modules/ms
806 silly ADD node_modules/micromark-util-types
807 silly ADD node_modules/micromark-util-symbol
808 silly ADD node_modules/micromark-util-subtokenize
809 silly ADD node_modules/micromark-util-sanitize-uri
810 silly ADD node_modules/micromark-util-resolve-all
811 silly ADD node_modules/micromark-util-normalize-identifier
812 silly ADD node_modules/micromark-util-html-tag-name
813 silly ADD node_modules/micromark-util-encode
814 silly ADD node_modules/micromark-util-decode-string
815 silly ADD node_modules/micromark-util-decode-numeric-character-reference
816 silly ADD node_modules/micromark-util-combine-extensions
817 silly ADD node_modules/micromark-util-classify-character
818 silly ADD node_modules/micromark-util-chunked
819 silly ADD node_modules/micromark-util-character
820 silly ADD node_modules/micromark-factory-whitespace
821 silly ADD node_modules/micromark-factory-title
822 silly ADD node_modules/micromark-factory-space
823 silly ADD node_modules/micromark-factory-label
824 silly ADD node_modules/micromark-factory-destination
825 silly ADD node_modules/micromark-extension-math
826 silly ADD node_modules/micromark-extension-gfm-task-list-item
827 silly ADD node_modules/micromark-extension-gfm-tagfilter
828 silly ADD node_modules/micromark-extension-gfm-table
829 silly ADD node_modules/micromark-extension-gfm-strikethrough
830 silly ADD node_modules/micromark-extension-gfm-footnote
831 silly ADD node_modules/micromark-extension-gfm-autolink-literal
832 silly ADD node_modules/micromark-extension-gfm
833 silly ADD node_modules/micromark-core-commonmark
834 silly ADD node_modules/micromark
835 silly ADD node_modules/mdn-data
836 silly ADD node_modules/mdast-util-to-string
837 silly ADD node_modules/mdast-util-to-markdown
838 silly ADD node_modules/mdast-util-to-hast
839 silly ADD node_modules/mdast-util-phrasing
840 silly ADD node_modules/mdast-util-math
841 silly ADD node_modules/mdast-util-gfm-task-list-item
842 silly ADD node_modules/mdast-util-gfm-table
843 silly ADD node_modules/mdast-util-gfm-strikethrough
844 silly ADD node_modules/mdast-util-gfm-footnote
845 silly ADD node_modules/mdast-util-gfm-autolink-literal
846 silly ADD node_modules/mdast-util-gfm
847 silly ADD node_modules/mdast-util-from-markdown
848 silly ADD node_modules/mdast-util-find-and-replace
849 silly ADD node_modules/markdown-table
850 silly ADD node_modules/magic-string
851 silly ADD node_modules/lz-string
852 silly ADD node_modules/lru-cache
853 silly ADD node_modules/loose-envify
854 silly ADD node_modules/longest-streak
855 silly ADD node_modules/lightningcss-linux-x64-musl
856 silly ADD node_modules/lightningcss-linux-x64-gnu
857 silly ADD node_modules/lightningcss
858 silly ADD node_modules/katex
859 silly ADD node_modules/jsdom
860 silly ADD node_modules/js-yaml
861 silly ADD node_modules/js-tokens
862 silly ADD node_modules/is-potential-custom-element-name
863 silly ADD node_modules/import-without-cache
864 silly ADD node_modules/html-void-elements
865 silly ADD node_modules/html-encoding-sniffer
866 silly ADD node_modules/hookable
867 silly ADD node_modules/hast-util-whitespace
868 silly ADD node_modules/hast-util-to-html
869 silly ADD node_modules/get-tsconfig
870 silly ADD node_modules/fdir
871 silly ADD node_modules/expect-type
872 silly ADD node_modules/estree-walker
873 silly ADD node_modules/escape-string-regexp
874 silly ADD node_modules/es-module-lexer
875 silly ADD node_modules/entities
876 silly ADD node_modules/empathic
877 silly ADD node_modules/dts-resolver
878 silly ADD node_modules/dom-accessibility-api
879 silly ADD node_modules/devlop
880 silly ADD node_modules/detect-libc
881 silly ADD node_modules/dequal
882 silly ADD node_modules/defu
883 silly ADD node_modules/decode-named-character-reference
884 silly ADD node_modules/decimal.js
885 silly ADD node_modules/debug
886 silly ADD node_modules/data-urls
887 silly ADD node_modules/csstype
888 silly ADD node_modules/css-tree
889 silly ADD node_modules/convert-source-map
890 silly ADD node_modules/commander
891 silly ADD node_modules/comma-separated-tokens
892 silly ADD node_modules/clsx
893 silly ADD node_modules/character-entities-legacy
894 silly ADD node_modules/character-entities-html4
895 silly ADD node_modules/character-entities
896 silly ADD node_modules/chai
897 silly ADD node_modules/ccount
898 silly ADD node_modules/cac
899 silly ADD node_modules/bidi-js
900 silly ADD node_modules/assertion-error
901 silly ADD node_modules/aria-query
902 silly ADD node_modules/argparse
903 silly ADD node_modules/ansis
904 silly ADD node_modules/ansi-styles
905 silly ADD node_modules/ansi-regex
906 silly ADD node_modules/anser
907 silly ADD node_modules/@yuku-toolchain/types
908 silly ADD node_modules/@yuku-parser/binding-linux-x64-musl
909 silly ADD node_modules/@yuku-parser/binding-linux-x64-gnu
910 silly ADD node_modules/@yuku-codegen/binding-linux-x64-musl
911 silly ADD node_modules/@yuku-codegen/binding-linux-x64-gnu
912 silly ADD node_modules/@vitest/utils
913 silly ADD node_modules/@vitest/spy
914 silly ADD node_modules/@vitest/snapshot
915 silly ADD node_modules/@vitest/runner
916 silly ADD node_modules/@vitest/pretty-format
917 silly ADD node_modules/@vitest/mocker
918 silly ADD node_modules/@vitest/expect
919 silly ADD node_modules/@ungap/structured-clone
920 silly ADD node_modules/@typescript/typescript-linux-x64
921 silly ADD node_modules/@types/unist
922 silly ADD node_modules/@types/react
923 silly ADD node_modules/@types/prop-types
924 silly ADD node_modules/@types/node
925 silly ADD node_modules/@types/ms
926 silly ADD node_modules/@types/mdast
927 silly ADD node_modules/@types/katex
928 silly ADD node_modules/@types/js-yaml
929 silly ADD node_modules/@types/hast
930 silly ADD node_modules/@types/estree
931 silly ADD node_modules/@types/deep-eql
932 silly ADD node_modules/@types/debug
933 silly ADD node_modules/@types/chai
934 silly ADD node_modules/@types/aria-query
935 silly ADD node_modules/@testing-library/react
936 silly ADD node_modules/@testing-library/dom
937 silly ADD node_modules/@standard-schema/spec
938 silly ADD node_modules/@shikijs/vscode-textmate
939 silly ADD node_modules/@shikijs/types
940 silly ADD node_modules/@shikijs/themes
941 silly ADD node_modules/@shikijs/primitive
942 silly ADD node_modules/@shikijs/langs
943 silly ADD node_modules/@shikijs/engine-oniguruma
944 silly ADD node_modules/@shikijs/engine-javascript
945 silly ADD node_modules/@shikijs/core
946 silly ADD node_modules/@rolldown/pluginutils
947 silly ADD node_modules/@rolldown/binding-linux-x64-musl
948 silly ADD node_modules/@rolldown/binding-linux-x64-gnu
949 silly ADD node_modules/@quansync/fs
950 silly ADD node_modules/@oxc-project/types
951 silly ADD node_modules/@jridgewell/sourcemap-codec
952 silly ADD node_modules/@exodus/bytes
953 silly ADD node_modules/@deepseek-ai/schemastery
954 silly ADD node_modules/@deepseek-ai/dsh-invariants
955 silly ADD node_modules/@deepseek-ai/dsh-client-ui-primitives
956 silly ADD node_modules/@deepseek-ai/cosmokit
957 silly ADD node_modules/@deepseek-ai/cordis
958 silly ADD node_modules/@csstools/css-tokenizer
